1.200000E-2	-4.000000E-1	-4.772040E-9	-5.663770E-9
2.370000E-1	-3.990000E-1	-5.356710E-9	-5.118010E-9
3.320000E-1	-3.980000E-1	-4.885610E-9	-5.951900E-9
4.280000E-1	-3.970000E-1	-4.849850E-9	-5.109590E-9
5.230000E-1	-3.960000E-1	-4.560670E-9	-5.075940E-9
6.180000E-1	-3.950000E-1	-4.632180E-9	-4.958170E-9
7.130000E-1	-3.940000E-1	-5.325170E-9	-5.493420E-9
8.080000E-1	-3.930000E-1	-5.662720E-9	-4.987610E-9
9.030000E-1	-3.920000E-1	-4.814100E-9	-4.817260E-9
9.980000E-1	-3.910000E-1	-5.104330E-9	-4.661620E-9
1.093000E+0	-3.900000E-1	-4.706840E-9	-5.335680E-9
1.188000E+0	-3.890000E-1	-4.727870E-9	-5.344090E-9
1.283000E+0	-3.880000E-1	-4.517560E-9	-4.613250E-9
1.378000E+0	-3.870000E-1	-4.927670E-9	-4.680550E-9
1.474000E+0	-3.860000E-1	-4.679500E-9	-4.735230E-9
1.569000E+0	-3.850000E-1	-4.392420E-9	-4.735230E-9
1.664000E+0	-3.840000E-1	-4.957110E-9	-4.615350E-9
1.759000E+0	-3.830000E-1	-4.734180E-9	-4.914000E-9
1.854000E+0	-3.820000E-1	-4.304090E-9	-4.634280E-9
1.949000E+0	-3.810000E-1	-3.698380E-9	-4.080100E-9
2.044000E+0	-3.800000E-1	-4.610100E-9	-4.168440E-9
2.139000E+0	-3.790000E-1	-4.477600E-9	-3.745700E-9
2.234000E+0	-3.780000E-1	-4.961320E-9	-4.733130E-9
2.329000E+0	-3.770000E-1	-3.927620E-9	-4.531230E-9
2.424000E+0	-3.760000E-1	-4.504940E-9	-4.674240E-9
2.520000E+0	-3.750000E-1	-3.860320E-9	-3.928680E-9
2.615000E+0	-3.740000E-1	-4.003340E-9	-4.164230E-9
2.710000E+0	-3.730000E-1	-3.771990E-9	-3.512250E-9
2.805000E+0	-3.720000E-1	-3.638440E-9	-3.311400E-9
2.900000E+0	-3.710000E-1	-4.251510E-9	-3.717310E-9
