V(V): 10.35	Step V(V)->	0	0	0	0	0	0	0.05	0.05	0.05	0.05	0.05	0.05	0.1	0.1	0.1	0.1	0.1	0.1	0.15	0.15	0.15	0.15	0.15	0.15	0.2	0.2	0.2	0.2	0.2	0.2	0.25	0.25	0.25	0.25	0.25	0.25	0.3	0.3	0.3	0.3	0.3	0.3	0.35	0.35	0.35	0.35	0.35	0.35	0.4	0.4	0.4	0.4	0.4	0.4
Time(s):	Sweep V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):	Ch1 V(V):
1.482000E+0	-1.840000E-2	-9.470050E-11	-7.506990E-11	-8.674191E-11	-1.023881E-10	-9.814260E-11	-9.841400E-11	-9.941540E-11	-1.055799E-10	-1.198179E-10	-9.290640E-11	-1.146129E-10	-9.091420E-11	-9.397040E-11	-1.144773E-10	-9.618169E-11	-1.133508E-10	-1.098774E-10	-9.536810E-11	-1.067690E-10	-9.433539E-11	-8.951639E-11	-1.116715E-10	-9.434590E-11	-9.003800E-11	-7.589390E-11	-9.113320E-11	-9.762110E-11	-8.541720E-11	-8.683570E-11	-9.110190E-11	-8.423850E-11	-8.238180E-11	-2.008020E-10	-7.394340E-11	-8.738860E-11	-8.986060E-11	-6.921830E-11	-7.805310E-11	-6.604730E-11	-7.575830E-11	-8.183940E-11	-7.425630E-11	-3.190760E-11	-3.548530E-11	-4.405940E-11	-4.010610E-11	-3.717510E-11	-1.935940E-11	-6.248000E-12	-2.318750E-11	-2.660880E-11	-2.024600E-11	-2.630630E-11	-2.791260E-11
1.648000E+0	-1.820000E-2	-9.342800E-11	-7.371390E-11	-7.501770E-11	-9.651540E-11	-9.840360E-11	-9.231190E-11	-9.366790E-11	-1.065500E-10	-1.153848E-10	-9.125840E-11	-1.179091E-10	-9.320889E-11	-9.059080E-11	-1.139871E-10	-8.817089E-11	-1.157812E-10	-9.622340E-11	-9.208240E-11	-1.110561E-10	-9.907120E-11	-1.047663E-10	-1.126937E-10	-8.975630E-11	-8.272600E-11	-7.212840E-11	-1.064874E-10	-1.076348E-10	-8.662710E-11	-8.283031E-11	-8.130750E-11	-9.726650E-11	-1.047246E-10	-1.450915E-10	-9.466920E-11	-7.693700E-11	-8.615771E-11	-6.321020E-11	-7.441280E-11	-6.364829E-11	-7.317150E-11	-7.195110E-11	-5.938210E-11	-3.953240E-11	-3.191800E-11	-4.265120E-11	-3.405630E-11	-3.695600E-11	-1.729410E-11	-3.338000E-13	-3.250210E-11	-1.890050E-11	-2.451220E-11	-3.513070E-11	-2.747450E-11
1.815000E+0	-1.800000E-2	-9.450229E-11	-7.139830E-11	-6.940600E-11	-8.111969E-11	-9.227010E-11	-8.658541E-11	-9.286470E-11	-8.250700E-11	-9.215540E-11	-9.209280E-11	-1.108057E-10	-1.066856E-10	-8.455139E-11	-1.091055E-10	-8.757630E-11	-1.033895E-10	-9.398080E-11	-8.815000E-11	-9.091420E-11	-9.044480E-11	-8.639760E-11	-9.586869E-11	-1.008444E-10	-1.092203E-10	-6.894710E-11	-8.703390E-11	-9.372000E-11	-8.419680E-11	-8.079640E-11	-7.851200E-11	-9.556630E-11	-8.203760E-11	-1.761020E-10	-8.499990E-11	-7.360960E-11	-8.567790E-11	-6.049820E-11	-7.626940E-11	-7.526810E-11	-7.239960E-11	-5.674310E-11	-5.807820E-11	-3.591300E-11	-3.925080E-11	-3.866670E-11	-3.449440E-11	-2.850720E-11	-1.567740E-11	-1.731500E-12	-1.751320E-11	-4.373600E-11	-2.095530E-11	-2.132040E-11	-1.996440E-11
1.980000E+0	-1.780000E-2	-9.582700E-11	-7.066810E-11	-6.809170E-11	-7.542450E-11	-8.569880E-11	-8.864030E-11	-7.494470E-11	-8.146391E-11	-9.054910E-11	-8.889060E-11	-8.876540E-11	-9.165470E-11	-1.076244E-10	-1.149363E-10	-8.679400E-11	-9.110190E-11	-9.188420E-11	-8.789969E-11	-8.482259E-11	-8.690880E-11	-1.050688E-10	-8.579270E-11	-1.103676E-10	-1.070090E-10	-8.398820E-11	-8.376910E-11	-8.672100E-11	-1.008653E-10	-8.187070E-11	-8.719040E-11	-8.996499E-11	-7.946119E-11	-7.635290E-11	-8.437410E-11	-8.294510E-11	-7.912740E-11	-6.084240E-11	-7.822001E-11	-7.939860E-11	-6.737200E-11	-6.869670E-11	-6.873840E-11	-2.642100E-11	-3.590250E-11	-4.036690E-11	-4.737630E-11	-3.190760E-11	-2.330220E-11	3.651000E-13	-2.188360E-11	-8.448900E-12	-1.836850E-11	-2.720330E-11	-1.853540E-11
2.146000E+0	-1.760000E-2	-9.351140E-11	-7.274380E-11	-6.685050E-11	-7.419370E-11	-7.703090E-11	-8.413420E-11	-7.331750E-11	-8.002449E-11	-8.800401E-11	-1.125268E-10	-8.417590E-11	-8.469740E-11	-8.413420E-11	-1.093559E-10	-8.928700E-11	-8.740940E-11	-9.155040E-11	-9.012140E-11	-1.035460E-10	-8.782670E-11	-9.836190E-11	-8.726340E-11	-8.517730E-11	-1.032122E-10	-6.252170E-11	-9.917549E-11	-1.020439E-10	-9.065340E-11	-8.289289E-11	-9.516990E-11	-7.424590E-11	-7.719780E-11	-6.845680E-11	-8.650201E-11	-7.049080E-11	-7.690570E-11	-5.442750E-11	-7.265000E-11	-7.525760E-11	-6.557790E-11	-5.283160E-11	-5.795310E-11	-3.253340E-11	-2.915390E-11	-3.692470E-11	-3.040550E-11	-2.759970E-11	-2.171680E-11	6.467000E-13	-1.739840E-11	-1.001350E-11	-1.585470E-11	-2.350040E-11	-1.566690E-11
2.311000E+0	-1.740000E-2	-8.902620E-11	-6.648540E-11	-6.826910E-11	-7.156520E-11	-8.788920E-11	-8.517730E-11	-8.206890E-11	-9.467960E-11	-8.381080E-11	-9.930060E-11	-8.310150E-11	-8.751370E-11	-1.036607E-10	-1.123808E-10	-8.295550E-11	-8.391510E-11	-8.802480E-11	-9.726650E-11	-8.424890E-11	-1.000725E-10	-9.092460E-11	-1.011469E-10	-8.571970E-11	-9.781929E-11	-6.990670E-11	-8.060860E-11	-1.037128E-10	-8.076510E-11	-7.717690E-11	-9.334450E-11	-8.705480E-11	-8.069200E-11	-6.678790E-11	-7.305680E-11	-8.603260E-11	-7.419370E-11	-6.929129E-11	-6.948950E-11	-7.444400E-11	-6.743460E-11	-5.444840E-11	-6.713210E-11	-3.304450E-11	-2.609770E-11	-3.507850E-11	-3.744630E-11	-2.788130E-11	-1.251690E-11	4.391300E-12	-1.384160E-11	-7.520500E-12	-1.401890E-11	-1.740890E-11	-1.409190E-11
2.477000E+0	-1.720000E-2	-8.969379E-11	-6.874890E-11	-7.627990E-11	-8.723210E-11	-8.407160E-11	-8.298680E-11	-8.024350E-11	-7.615470E-11	-8.054600E-11	-9.940501E-11	-8.196460E-11	-8.194370E-11	-8.159950E-11	-1.007922E-10	-8.211060E-11	-8.056690E-11	-8.760759E-11	-8.255910E-11	-7.924220E-11	-8.211060E-11	-7.663450E-11	-7.905440E-11	-9.389730E-11	-9.982220E-11	-6.246960E-11	-9.383480E-11	-9.475271E-11	-7.884580E-11	-7.221190E-11	-9.075770E-11	-8.629331E-11	-7.000060E-11	-7.070980E-11	-6.753890E-11	-7.094980E-11	-7.559140E-11	-6.637070E-11	-6.814390E-11	-5.237260E-11	-6.334580E-11	-5.898570E-11	-5.154860E-11	-2.789170E-11	-3.217880E-11	-2.854890E-11	-3.105230E-11	-3.908390E-11	-1.916120E-11	4.109700E-12	-1.085840E-11	-5.997700E-12	-1.124430E-11	-1.507240E-11	-1.999570E-11
2.644000E+0	-1.700000E-2	-8.170380E-11	-6.812300E-11	-6.241740E-11	-8.228790E-11	-7.329670E-11	-7.647800E-11	-7.782360E-11	-9.055950E-11	-7.848070E-11	-9.908160E-11	-7.907530E-11	-9.591050E-11	-8.263220E-11	-1.013242E-10	-8.534410E-11	-9.812180E-11	-8.131790E-11	-9.344880E-11	-9.583750E-11	-7.884580E-11	-7.857460E-11	-7.834510E-11	-7.992020E-11	-7.944040E-11	-7.016750E-11	-8.425940E-11	-7.956551E-11	-7.054300E-11	-7.108539E-11	-8.707560E-11	-8.001400E-11	-8.614730E-11	-7.990970E-11	-6.969810E-11	-8.486430E-11	-5.631550E-11	-5.803650E-11	-6.684010E-11	-5.209100E-11	-4.919130E-11	-6.156210E-11	-5.816170E-11	-2.638970E-11	-3.215790E-11	-2.811080E-11	-3.430660E-11	-3.203270E-11	-2.922690E-11	5.695200E-12	-9.575400E-12	-6.289700E-12	-9.043400E-12	-1.465520E-11	-7.072000E-12
2.809000E+0	-1.680000E-2	-7.980541E-11	-6.376300E-11	-6.532760E-11	-7.051170E-11	-6.911390E-11	-7.732290E-11	-7.603990E-11	-8.677319E-11	-7.750020E-11	-7.953421E-11	-8.323710E-11	-9.782970E-11	-9.929020E-11	-8.368570E-11	-7.738550E-11	-9.300029E-11	-8.367520E-11	-7.405810E-11	-9.074730E-11	-8.051470E-11	-7.357830E-11	-7.651980E-11	-8.252790E-11	-8.951639E-11	-7.137740E-11	-7.399550E-11	-9.252050E-11	-7.499690E-11	-6.623510E-11	-8.343530E-11	-6.838380E-11	-7.886670E-11	-6.546320E-11	-6.763280E-11	-6.383600E-11	-5.795310E-11	-5.344700E-11	-6.297030E-11	-6.410720E-11	-5.870410E-11	-5.328010E-11	-5.727510E-11	-1.634490E-11	-3.035340E-11	-2.061110E-11	-2.273900E-11	-2.051720E-11	-3.296110E-11	7.155500E-12	-3.181400E-12	1.888000E-12	-4.839900E-12	-1.294450E-11	-6.029000E-12
2.975000E+0	-1.660000E-2	-8.014960E-11	-7.690570E-11	-7.030300E-11	-6.366910E-11	-7.124180E-11	-7.818870E-11	-8.044170E-11	-9.154000E-11	-6.992750E-11	-7.266040E-11	-8.190200E-11	-9.445020E-11	-7.620680E-11	-9.139400E-11	-7.956551E-11	-7.910660E-11	-7.927350E-11	-6.876970E-11	-7.449620E-11	-7.824080E-11	-8.897400E-11	-7.775060E-11	-9.148780E-11	-7.267080E-11	-6.980240E-11	-7.222230E-11	-7.277510E-11	-9.004840E-11	-7.643629E-11	-6.817520E-11	-7.620680E-11	-6.474350E-11	-6.094670E-11	-7.921090E-11	-6.138480E-11	-5.768190E-11	-4.693820E-11	-5.954900E-11	-5.163210E-11	-4.568660E-11	-5.138170E-11	-5.829730E-11	-2.291630E-11	-2.673390E-11	-1.846240E-11	-2.349000E-11	-2.370900E-11	-2.704690E-11	6.175000E-12	-4.433100E-12	3.890700E-12	-3.953200E-12	-3.525600E-12	-5.173600E-12
3.139000E+0	-1.640000E-2	-7.631110E-11	-7.672839E-11	-7.315060E-11	-6.066510E-11	-7.999319E-11	-7.581050E-11	-9.065340E-11	-7.820950E-11	-7.312980E-11	-6.885320E-11	-7.735420E-11	-7.693700E-11	-7.633200E-11	-7.322370E-11	-7.584181E-11	-8.825430E-11	-7.506990E-11	-7.296290E-11	-7.581050E-11	-7.509070E-11	-7.444400E-11	-7.426670E-11	-7.487170E-11	-8.479131E-11	-5.677440E-11	-7.051170E-11	-7.930480E-11	-7.891880E-11	-6.797700E-11	-8.439500E-11	-6.239660E-11	-6.015400E-11	-5.825560E-11	-6.483740E-11	-6.027910E-11	-6.494170E-11	-4.359000E-11	-5.717080E-11	-5.202840E-11	-5.536630E-11	-4.404890E-11	-3.992880E-11	-1.133820E-11	-2.218610E-11	-2.196710E-11	-1.770090E-11	-2.334400E-11	-1.362250E-11	5.653400E-12	-2.597200E-12	3.609000E-12	1.460000E-13	-5.215400E-12	-6.571400E-12
3.304000E+0	-1.620000E-2	-7.830341E-11	-6.161430E-11	-6.083200E-11	-6.521290E-11	-7.768800E-11	-7.392250E-11	-7.259780E-11	-6.788310E-11	-6.988580E-11	-7.415200E-11	-8.558410E-11	-7.569570E-11	-8.926610E-11	-6.996930E-11	-7.479870E-11	-8.851510E-11	-7.014660E-11	-7.079329E-11	-7.488210E-11	-7.215970E-11	-7.295250E-11	-8.054600E-11	-7.459010E-11	-8.610559E-11	-5.577310E-11	-6.828989E-11	-8.667930E-11	-6.162470E-11	-6.486860E-11	-7.413110E-11	-5.844330E-11	-5.398940E-11	-5.753580E-11	-7.564360E-11	-8.681490E-11	-6.285550E-11	-4.150380E-11	-5.579390E-11	-5.615900E-11	-5.483430E-11	-4.989010E-11	-4.788740E-11	-1.904650E-11	-1.451960E-11	-2.064240E-11	-2.394890E-11	-1.720030E-11	-2.433490E-11	8.939100E-12	1.564600E-12	4.975500E-12	-1.606300E-12	-3.223100E-12	-1.147000E-13
3.470000E+0	-1.600000E-2	-7.298370E-11	-6.348140E-11	-5.846420E-11	-6.556750E-11	-6.282420E-11	-6.968760E-11	-6.963550E-11	-6.682960E-11	-6.887400E-11	-7.684310E-11	-8.806660E-11	-7.271250E-11	-8.808741E-11	-9.174860E-11	-8.866110E-11	-7.400600E-11	-7.297330E-11	-6.824820E-11	-7.401640E-11	-6.934340E-11	-6.731990E-11	-6.909310E-11	-7.389120E-11	-7.650930E-11	-5.309240E-11	-8.768060E-11	-8.224620E-11	-6.420110E-11	-6.522330E-11	-6.414889E-11	-6.881150E-11	-5.924650E-11	-6.001840E-11	-7.203450E-11	-8.884890E-11	-5.928820E-11	-4.282850E-11	-5.031780E-11	-5.575220E-11	-3.813470E-11	-4.733460E-11	-4.976500E-11	-1.324700E-11	-1.671000E-11	-1.778440E-11	-2.225920E-11	-1.882740E-11	-1.603200E-11	8.939100E-12	4.652100E-12	2.367800E-12	3.974100E-12	1.950500E-12	7.719000E-13
3.635000E+0	-1.580000E-2	-7.178420E-11	-6.942690E-11	-5.673270E-11	-6.302240E-11	-7.459010E-11	-5.620070E-11	-6.854030E-11	-6.290770E-11	-6.612030E-11	-7.089760E-11	-8.762850E-11	-6.920780E-11	-6.674620E-11	-9.458580E-11	-8.941210E-11	-6.823780E-11	-6.874890E-11	-8.408200E-11	-8.657500E-11	-7.002140E-11	-6.819600E-11	-6.700690E-11	-5.080800E-11	-7.440230E-11	-5.377040E-11	-6.115530E-11	-6.927040E-11	-6.240700E-11	-7.643629E-11	-6.266780E-11	-7.159650E-11	-6.413850E-11	-5.784880E-11	-5.457350E-11	-6.639150E-11	-4.393420E-11	-4.886790E-11	-4.669830E-11	-4.829420E-11	-4.502940E-11	-4.460180E-11	-4.533190E-11	-1.592770E-11	-1.545830E-11	-1.241260E-11	-2.127870E-11	-2.249910E-11	-1.333050E-11	9.857001E-12	1.141120E-11	8.417600E-12	6.863400E-12	-2.472100E-12	5.246700E-12
3.802000E+0	-1.560000E-2	-6.828989E-11	-6.860280E-11	-5.599210E-11	-6.062330E-11	-7.159650E-11	-6.574480E-11	-7.521590E-11	-7.663450E-11	-6.833160E-11	-7.471520E-11	-8.514600E-11	-6.773710E-11	-6.568220E-11	-8.732600E-11	-6.727810E-11	-6.641240E-11	-8.677319E-11	-8.146391E-11	-7.790700E-11	-8.606390E-11	-6.310590E-11	-6.646450E-11	-4.762670E-11	-8.118230E-11	-5.309240E-11	-6.849850E-11	-6.148910E-11	-6.173940E-11	-6.053990E-11	-5.982020E-11	-6.977110E-11	-4.845070E-11	-6.461830E-11	-5.607550E-11	-6.830040E-11	-4.436190E-11	-3.668480E-11	-4.853410E-11	-4.721990E-11	-4.265120E-11	-4.550920E-11	-2.907040E-11	-1.371640E-11	-1.534360E-11	-1.300710E-11	-1.674130E-11	-1.206830E-11	-1.494720E-11	1.318440E-11	1.067060E-11	1.203710E-11	8.647100E-12	2.921000E-13	8.345000E-13
3.968000E+0	-1.540000E-2	-5.781750E-11	-6.840470E-11	-5.415630E-11	-6.092580E-11	-6.816480E-11	-6.792480E-11	-8.643940E-11	-7.111660E-11	-6.770580E-11	-7.224320E-11	-8.363350E-11	-7.044910E-11	-6.924950E-11	-8.315371E-11	-6.445140E-11	-6.617250E-11	-8.408200E-11	-7.823039E-11	-7.883540E-11	-6.973980E-11	-7.915870E-11	-6.230270E-11	-4.055460E-11	-7.869980E-11	-5.042210E-11	-6.360650E-11	-6.018530E-11	-6.619330E-11	-5.832860E-11	-6.050860E-11	-5.227880E-11	-6.092580E-11	-5.271690E-11	-6.341880E-11	-6.556750E-11	-5.389550E-11	-3.365990E-11	-3.653880E-11	-5.064110E-11	-4.396550E-11	-3.377470E-11	-2.787090E-11	-1.446740E-11	-1.325740E-11	-7.103300E-12	-1.906740E-11	-1.093140E-11	-1.004480E-11	1.517670E-11	1.379980E-11	1.112960E-11	9.784000E-12	6.633900E-12	9.888300E-12
