1.200000E-2	-6.500000E-1	-1.965622E-9	-2.178544E-9	-2.250556E-9	-3.473113E-9	-4.093383E-9	-6.613448E-9
2.590000E-1	-6.475000E-1	-1.483360E-9	-1.125489E-9	-8.346552E-10	-3.106441E-9	-2.753902E-9	-6.481498E-9
4.040000E-1	-6.450000E-1	-1.451393E-9	-8.625955E-10	-1.706756E-9	-2.511441E-9	-2.934414E-9	-5.307032E-9
5.490000E-1	-6.425000E-1	-1.117970E-9	-7.849999E-10	-1.852084E-9	-2.504479E-9	-1.583722E-9	-5.074414E-9
6.940000E-1	-6.400000E-1	-6.635432E-10	-1.100430E-9	-1.543752E-9	-1.690205E-9	-2.795355E-9	-4.325717E-9
8.390000E-1	-6.375000E-1	-7.680485E-10	-6.478853E-10	-1.162714E-9	-1.588139E-9	-2.057246E-9	-3.657149E-9
9.840000E-1	-6.350000E-1	-5.201717E-10	-6.078308E-10	-6.362233E-10	-1.181390E-9	-1.702760E-9	-2.765511E-9
1.129000E+0	-6.325000E-1	-3.897344E-10	-5.815309E-10	-8.751618E-10	-1.009616E-9	-1.500007E-9	-2.830193E-9
1.275000E+0	-6.300000E-1	-2.689507E-10	-3.320976E-10	-7.870189E-10	-9.709706E-10	-1.730848E-9	-2.664571E-9
1.420000E+0	-6.275000E-1	-2.984052E-10	-3.092259E-10	-8.772544E-10	-1.166100E-9	-1.034338E-9	-2.385210E-9
1.565000E+0	-6.250000E-1	-2.272979E-10	-2.994568E-10	-4.286428E-10	-8.962668E-10	-9.746931E-10	-1.375385E-9
1.710000E+0	-6.225000E-1	-1.441708E-10	-2.763853E-10	-3.352944E-10	-6.560139E-10	-8.193758E-10	-1.090429E-9
1.855000E+0	-6.200000E-1	-1.053363E-10	-2.295693E-10	-2.268142E-10	-5.353984E-10	-5.856216E-10	-1.107213E-9
2.000000E+0	-6.174999E-1	-8.440980E-11	-1.804291E-10	-2.168978E-10	-4.862269E-10	-3.344006E-10	-1.288525E-9
2.146000E+0	-6.149999E-1	-7.783740E-11	-1.408899E-10	-1.274088E-10	-3.681456E-10	-3.230751E-10	-9.897728E-10
2.291000E+0	-6.125000E-1	-7.297919E-11	-1.360632E-10	-1.216567E-10	-3.119285E-10	-2.269509E-10	-8.978863E-10
2.436000E+0	-6.100000E-1	-7.438830E-11	-9.009880E-11	-7.729060E-11	-2.344381E-10	-2.482662E-10	-7.820555E-10
2.581000E+0	-6.075000E-1	-4.393470E-11	-7.068669E-11	-7.642830E-11	-1.843199E-10	-2.032169E-10	-7.120418E-10
2.726000E+0	-6.050000E-1	-3.848760E-11	-5.174790E-11	-7.306330E-11	-1.623420E-10	-1.880845E-10	-5.996811E-10
2.871000E+0	-6.025000E-1	-2.733040E-11	-6.777390E-11	-5.166380E-11	-1.237914E-10	-1.028020E-10	-5.662515E-10
3.016000E+0	-6.000000E-1	-2.172550E-11	-4.499680E-11	-4.517560E-11	-1.150528E-10	-1.071870E-10	-4.111654E-10
3.161000E+0	-5.975000E-1	-2.208300E-11	-3.992820E-11	-3.970740E-11	-8.934160E-11	-8.892100E-11	-4.022586E-10
3.306000E+0	-5.950000E-1	-1.906500E-11	-3.096880E-11	-4.479700E-11	-7.218000E-11	-7.240080E-11	-3.000036E-10
3.452000E+0	-5.925000E-1	-1.551070E-11	-3.096880E-11	-3.138950E-11	-6.983500E-11	-5.559670E-11	-2.537239E-10
3.597000E+0	-5.900000E-1	-1.708810E-11	-2.658380E-11	-2.706750E-11	-6.701670E-11	-5.955059E-11	-2.742611E-10
3.742000E+0	-5.875000E-1	-7.823700E-12	-2.201990E-11	-2.101040E-11	-5.139040E-11	-4.297780E-11	-2.662692E-10
3.887000E+0	-5.850000E-1	-8.339000E-12	-1.149370E-11	-2.393380E-11	-5.317800E-11	-4.900330E-11	-1.975908E-10
4.032000E+0	-5.825000E-1	-8.749100E-12	-2.265090E-11	-1.750870E-11	-4.787810E-11	-3.490170E-11	-1.256211E-10
4.177000E+0	-5.800000E-1	-6.288400E-12	-1.713010E-11	-1.551070E-11	-4.853010E-11	-3.352410E-11	-1.353271E-10
4.322000E+0	-5.775000E-1	-8.402099E-12	-1.098890E-11	-1.048420E-11	-4.067480E-11	-2.990670E-11	-1.052101E-10
4.467000E+0	-5.750000E-1	-6.751100E-12	-9.590300E-12	-1.934890E-11	-3.876100E-11	-1.832890E-11	-7.773230E-11
4.612000E+0	-5.725000E-1	-4.206300E-12	-8.202300E-12	-1.044210E-11	-3.122120E-11	-1.849720E-11	-7.491410E-11
4.757000E+0	-5.700000E-1	-3.680500E-12	-8.286399E-12	-7.213800E-12	-2.513260E-11	-1.743510E-11	-5.743690E-11
4.902000E+0	-5.675000E-1	-3.848800E-12	-6.078100E-12	-1.030540E-11	-3.294580E-11	-1.589980E-11	-5.164270E-11
5.047000E+0	-5.650000E-1	-3.785700E-12	-6.856300E-12	-8.013000E-12	-3.132640E-11	-1.167250E-11	-4.525970E-11
5.192000E+0	-5.625000E-1	-2.776200E-12	-5.342000E-12	-6.246300E-12	-2.722520E-11	-9.863800E-12	-4.745750E-11
5.337000E+0	-5.600000E-1	-2.839200E-12	-4.753100E-12	-1.075760E-11	-1.859180E-11	-6.929900E-12	-3.056920E-11
5.482000E+0	-5.575000E-1	-2.586900E-12	-3.301900E-12	-7.634400E-12	-9.811200E-12	-7.455700E-12	-5.052810E-11
5.627000E+0	-5.550000E-1	-3.575300E-12	-2.544800E-12	-4.101100E-12	-1.088380E-11	-4.889800E-12	-3.540650E-11
5.772000E+0	-5.524999E-1	-2.902300E-12	4.522000E-13	-3.154700E-12	-1.067350E-11	-5.646900E-12	-2.819270E-11
5.917000E+0	-5.500000E-1	-2.628900E-12	-4.732100E-12	-4.248400E-12	-7.571299E-12	-3.459700E-12	-3.581660E-11
6.062000E+0	-5.475000E-1	-3.617400E-12	-5.783700E-12	-3.238800E-12	-1.035800E-11	-4.700500E-12	-2.298740E-11
6.208000E+0	-5.450000E-1	-2.218800E-12	-5.741600E-12	-4.542800E-12	-4.963400E-12	-3.081100E-12	-2.298740E-11
6.354000E+0	-5.425000E-1	-1.062100E-12	-4.248400E-12	-1.829700E-12	-4.206300E-12	-5.878300E-12	-1.607850E-11
6.499000E+0	-5.400000E-1	-9.885000E-13	-2.818200E-12	-3.323000E-12	-3.764600E-12	-2.681500E-12	-1.815010E-11
6.644000E+0	-5.375000E-1	-4.417000E-13	-2.208300E-12	-2.713100E-12	-5.573300E-12	-3.564800E-12	-1.191430E-11
6.789000E+0	-5.350000E-1	-5.468000E-13	-2.460700E-12	-2.860300E-12	-5.342000E-12	-3.186300E-12	-1.090480E-11
6.934000E+0	-5.325000E-1	-1.157000E-13	-2.671000E-12	7.782000E-13	-3.722600E-12	-2.176800E-12	-9.180200E-12
7.079000E+0	-5.300000E-1	-9.674000E-13	-2.124200E-12	-1.977000E-12	-2.902300E-12	-1.724600E-12	-9.832199E-12
7.224000E+0	-5.275000E-1	-8.307000E-13	-1.388100E-12	-2.460700E-12	-1.808700E-12	-1.672000E-12	-7.361000E-12
7.369000E+0	-5.250000E-1	-1.009500E-12	-1.661500E-12	-1.735100E-12	-1.472200E-12	-1.272400E-12	-5.089600E-12
7.514000E+0	-5.225000E-1	-6.624999E-13	-2.061100E-12	-1.682500E-12	-1.682500E-12	-1.714100E-12	-3.238800E-12
7.659000E+0	-5.200000E-1	-1.261900E-12	-4.101000E-13	-1.661500E-12	-1.304000E-12	-2.239900E-12	-3.701500E-12
7.804000E+0	-5.175000E-1	-7.992000E-13	-1.535300E-12	1.461700E-12	-1.072600E-12	-1.735100E-12	-3.596400E-12
7.949000E+0	-5.150000E-1	-5.260000E-14	-1.829700E-12	-1.388100E-12	-1.167200E-12	-1.398600E-12	-3.449200E-12
8.094000E+0	-5.125000E-1	-4.206000E-13	-2.166200E-12	-1.430100E-12	-1.409100E-12	-2.366000E-12	-3.196800E-12
8.239000E+0	-5.100000E-1	-8.410000E-14	-1.367000E-12	-5.363000E-13	-1.409100E-12	-1.335500E-12	-2.040100E-12
8.384000E+0	-5.075000E-1	2.597400E-12	1.924400E-12	-4.522000E-13	-1.167200E-12	-8.202000E-13	-3.365000E-12
8.530000E+0	-5.050000E-1	-3.891000E-13	-1.230300E-12	-6.624999E-13	-7.151000E-13	-9.464000E-13	-2.586900E-12
8.675000E+0	-5.025000E-1	-3.891000E-13	-5.678000E-13	5.153000E-13	-4.732000E-13	-8.202000E-13	-1.135700E-12
8.820000E+0	-5.000000E-1	-2.524000E-13	2.534300E-12	-8.413000E-13	-3.891000E-13	-9.359000E-13	-1.356500E-12
8.965000E+0	-4.975000E-1	-7.782000E-13	-1.556300E-12	-1.156700E-12	-3.996000E-13	-1.020000E-12	-1.346000E-12
9.110000E+0	-4.950000E-1	-5.994000E-13	-1.514300E-12	-3.786000E-13	-6.940000E-13	-5.048000E-13	-1.156700E-12
9.255000E+0	-4.925000E-1	-4.206000E-13	-9.044000E-13	-5.153000E-13	-4.206000E-13	-3.575000E-13	-9.885000E-13
9.400000E+0	-4.900000E-1	-1.052000E-13	2.660500E-12	6.415000E-13	-2.103000E-13	-5.573000E-13	1.998000E-13
9.545000E+0	-4.875000E-1	-5.260000E-14	-1.020000E-12	-6.835000E-13	-5.468000E-13	-1.062100E-12	-1.587900E-12
9.690000E+0	-4.850000E-1	3.150000E-14	-8.413000E-13	1.524800E-12	-5.260000E-14	-2.944000E-13	-1.125200E-12
9.836000E+0	-4.825000E-1	-3.050000E-13	-7.571000E-13	-7.361000E-13	-7.361000E-13	-3.155000E-13	-6.940000E-13
9.981000E+0	-4.800000E-1	-6.310000E-14	-1.451200E-12	6.940000E-13	-3.996000E-13	-5.048000E-13	3.575000E-13
1.012600E+1	-4.775000E-1	-1.050000E-14	-1.356500E-12	-3.260000E-13	6.310000E-14	-3.365000E-13	1.545800E-12
1.027200E+1	-4.750000E-1	2.208000E-13	-3.891000E-13	-1.577000E-13	-2.734000E-13	-5.994000E-13	1.125200E-12
1.041700E+1	-4.725000E-1	-2.524000E-13	-5.994000E-13	-4.942000E-13	3.365000E-13	1.050000E-14	2.471200E-12
1.056200E+1	-4.700000E-1	-5.994000E-13	-3.996000E-13	5.260000E-14	-4.942000E-13	-2.629000E-13	-2.734000E-13
1.070800E+1	-4.675000E-1	-5.784000E-13	9.460000E-14	-1.020000E-12	-4.942000E-13	-1.683000E-13	-1.577400E-12
1.085300E+1	-4.650000E-1	-3.365000E-13	-2.208000E-13	-8.413000E-13	-2.734000E-13	-3.155000E-13	-1.409100E-12
1.099800E+1	-4.625000E-1	4.732000E-13	-6.309000E-13	1.052000E-13	-1.788000E-13	-3.575000E-13	1.998000E-13
1.114300E+1	-4.600000E-1	3.891000E-13	-2.944000E-13	2.208000E-13	8.410000E-14	-6.310000E-14	-1.598400E-12
1.128800E+1	-4.575000E-1	-2.100000E-14	-2.419000E-13	-1.262000E-13	-9.460000E-14	-5.260000E-14	-1.955900E-12
1.143300E+1	-4.550000E-1	-5.260000E-14	-2.524000E-13	-3.150000E-14	-4.732000E-13	-8.410000E-14	1.693000E-12
1.157800E+1	-4.525000E-1	-8.410000E-14	3.150000E-14	-2.103000E-13	-2.734000E-13	-3.365000E-13	2.260900E-12
1.172300E+1	-4.500000E-1	9.460000E-14	2.944000E-13	-3.260000E-13	3.150000E-14	-1.577000E-13	-1.598400E-12
1.186800E+1	-4.475000E-1	6.310000E-14	-1.998000E-13	8.410000E-14	-1.367000E-13	1.050000E-14	-2.629000E-13
1.201300E+1	-4.450000E-1	-3.260000E-13	-4.627000E-13	2.839000E-13	6.310000E-14	0.000000E+0	-1.157000E-13
1.215800E+1	-4.425000E-1	-6.940000E-13	-9.460000E-14	6.310000E-14	-4.101000E-13	-4.732000E-13	-9.460000E-14
1.230300E+1	-4.400000E-1	-5.784000E-13	-2.944000E-13	-5.260000E-14	-3.891000E-13	-2.629000E-13	-5.678000E-13
